,datetime,text,cleanTweet,emotion
921,2023-01-02 16:37:28,"b'@kousugwra Aya jgn gitu gak baik , apalagi kamu ada kesibukan lain , ntar ganggu kesehatan'",aya jgn gitu baik kamu sibuk ntar ganggu sehat,2
922,2023-01-02 16:37:23,b'Jual Alat Kesehatan  Karangbungur #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat karangbungur,0
923,2023-01-02 16:37:03,b'3 Cara Pemulihan Cedera Kepala Saat Berolahraga https://t.co/sbX4q6HBPT #CederaKepala #PemulihanCederaKepala #Olahraga #Wahananewsco',cara pulih cedera kepala olahraga,2
924,2023-01-02 16:36:29,"b'cukup beruntung diberi lingkungan yang baik. semoga kebaikannya mengalir dalam memori panjang. dan selalu doa untuk mereka dan diri ini untuk Allah berikan kesehatan, kelancaran rezeki dan kemudahan dalam mengerjakan amal\xc2\xb2 baik dimanapun berada\xf0\x9f\xa5\xba\xe2\x9d\xa4\xef\xb8\x8f'",cukup untung beri lingkung baik moga baik alir memori panjang selalu doa diri allah ikan sehat lancar rezeki mudah kerja baik mana,2
925,2023-01-02 16:36:19,"b'@Riadarniyati @AREAJULID Resikonya gede kalo aborsi itu, dari segi kesehatan maupun mental anak itu sendiri. Lagian pernah baca di situs kesehatan aborsi boleh dilakukan secara legal (dlm kasus perkaos) kalau usia kandungan nya masih dibawah 40 hari atau kalau janin itu dianggap membahayakan sang ibu'",resiko gede kalo aborsi segi sehat maupun mental anak sendiri lagi pernah baca situs sehat aborsi laku legal kasus kalau usia kandung nya bawah hari kalau janin anggap bahaya sang ibu,2
926,2023-01-02 16:35:56,"b'@devourxs Paling nanti yg manjain mengnya malah papa kak. Seperti kasus pada umumnya \xf0\x9f\xa4\xa3 tapi iya miara pets itu butuh siap mental juga, selain buat makanan mereka juga butuh afeksi, sama perawatan kesehatan juga'",paling manjain mengnya malah papa kak kasus umum iya miara pets butuh siap mental buat makan butuh afeksi sama awat sehat,2
927,2023-01-02 16:35:53,b'@blogdokter @imlethargy Apaqa indra bekti ga punya asuransi kesehatan? \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb',apaqa indra bekti ga punya asuransi sehat,0
928,2023-01-02 16:35:16,"b'Thank you 2022, let\xe2\x80\x99s glow 2023 \xe2\x9c\xa8\n\nSemoga di tahun 2023 hari lepas hari, kita semua diberi kesehatan dan kebahagiaan serta sukses untuk meraih apa yang dicita-citakan dan impikan. \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\xab\xb0\xf0\x9f\x8f\xbb#airlanggahartarto #goodbye2022 #HappyNewYear2023 #2022Recap #2022inShort #FYP #viral2022 https://t.co/QcReRDMd5r'",thank you glow tahun hari lepas hari semua beri sehat bahagia sukses raih apa impi,2
929,2023-01-02 16:34:50,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Ciasem#GrosirAlatKesehatanTerlengkapCiasem https://t.co/oIRGoSy75Z'",grosir alat sehat lengkap,0
930,2023-01-02 16:34:21,"b'IMOGEN M sebagai solusi kebugaran, kesehatan serta keharmonisan suami istri.\nMINUMAN HERBAL KHUSUS PRIA.BIKIN PRIA PERKASA, KUAT TAHAN LAMA https://t.co/yRd7z7z7ri'",imogen m solusi bugar sehat harmonis suami herbal khusus pria perkasa kuat tahan lama,2
931,2023-01-02 16:32:17,"b'@zyleaaaa @sbmptnfess Ngga ada kok, cuma skd, matematika, psikotes, sama kesehatan'",ngga kok cuma skd matematika psikotes sama sehat,2
932,2023-01-02 16:32:17,b'@biruisblue2 @asaibrahim karna kebetulan aku anak kesehatan jadi tiap hari cek tensi sendiri dirumah kak',karna betul aku anak sehat jadi tiap hari cek tensi sendiri rumah kak,2
933,2023-01-02 16:31:58,b'Kenapa kita perlu belajar kesehatan lingkungan perumahan?',perlu ajar sehat lingkung rumah,2
934,2023-01-02 16:31:47,b'Jual Alat Kesehatan  Hariang #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat hariang,0
935,2023-01-02 16:31:32,"b'@tanyakanrl Kasian banget,, ga bs bayangin hamil semuda itu, mana aku punya adek cewek\xf0\x9f\xa5\xba, smoga adek nya d beri kesehatan dn d lancarkan saat proses persalinan, pelakunya bngst bngt ih, smoga pelakunya ga bs hidup tenang dn selalu d limpahi kesialan'",kasi banget ga bs bayangin hamil muda mana aku punya adek smoga adek nya d beri sehat dn d lancar proses salin laku bngst bngt ih smoga laku ga bs hidup tenang dn selalu d limpah sial,2
936,2023-01-02 16:31:28,b'@sitohan_g @Gus_yen @PolJokesID Aaahh masnya termasuk org bandel yg gabisa matuhin peraturan pemerintah ttg aturan merokok ya? Kalo senggang coba baca Pasal 199 UU No. 36 Tahun 2009 tentang Kesehatan ya. Nih aku kasih spoilernya. Semoga bisa menambah pengetahuan agan2 sekalian ya ~ https://t.co/lYRoImZhGp',aaahh mas masuk org bandel gabisa matuhin atur perintah ttg atur rokok kalo senggang coba baca pasal uu no tahun sehat nih aku kasih spoilernya moga tambah tahu agan2 sekali,2
937,2023-01-02 16:30:22,"b'@convomfs gua masih napas, dikasih kesehatan, bisa makan tiap hari, kuat berdiri sampe umur segini. padahal kalo dipikir2, dari dulu gua rasanya udh stengah idup jalanin semuanya'",gua napas kasih sehat makan tiap hari kuat diri sampe umur gin padahal kalo dipikir2 dulu gua rasa udh stengah idup jalanin semua,2
938,2023-01-02 16:30:05,b'@yujimip Semoga tercapai semua harapannya kak! \xf0\x9f\xa5\xba\xf0\x9f\x92\x97 Kalau aku lebih baik dari tahun sebelumnya dan diberi kesehatan. \xf0\x9f\x99\x8c\xf0\x9f\x99\x8c',moga capai semua harap kalau aku lebih baik tahun belum beri sehat,2
939,2023-01-02 16:29:39,b'@ohmybeautybank PUENTINGGG BUANGWETTTT muka mulus pake outfit jelek tetep cakep weh\xf0\x9f\x98\xad apalagi wajah kan paling dilihat pertama jugaa. Dan muka itu tanda dari kondisi kesehatan kita jugaa.',puentingg buangwett muka mulus pake outfit jelek tetep cakep wajah paling lihat pertama jugaa muka tanda kondisi sehat jugaa,1
940,2023-01-02 16:28:18,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Blanakan#GrosirAlatKesehatanTerlengkapBlanakan https://t.co/v5hNmZzEpx'",grosir alat sehat lengkap,0
941,2023-01-02 16:28:15,"b'Hai aku, kamu hebat bisa bertahan di jurusan ini selama 3 tahun. Dikit lagi yuk bisa! Semoga akhir tahun 2023 kamu sudah sempro minimal atau wisuda di smt 7. Yok semangat nyari tempat magang, semangat KKNnya ya! Jaga kesehatan ok? Tahun ini bakal jadi tahun yg sibuk \xe2\x98\xba\xef\xb8\x8f'",hai aku kamu hebat tahan jurus lama tahun dikit yuk moga akhir tahun kamu sempro minimal wisuda smt yok semangat nyari tempat magang semangat kknnya jaga sehat tahun bakal jadi tahun sibuk,2
942,2023-01-02 16:28:05,b'Pilihlah bahan bangunan yang bebas dari bahan \xe2\x80\x93 bahan berbahaya. Gunakan bahan bangunan yang kiranya tidak mengganggu kesehatan kita.',pilih bahan bangun bebas bahan bahan bahaya guna bahan bangun kira ganggu sehat,2
943,2023-01-02 16:27:57,"b'@inibagindaraja astaga gak boleh gitu rajaa, enggak baik. jaga kesehatan raja.'",astaga gitu rajaa enggak baik jaga sehat raja,1
944,2023-01-02 16:27:42,b'@jshan Semoga terwujud keinginnya jihan! Harapan aku sih semoga dikasih kelancaran dan kesehatan \xf0\x9f\xa5\xba\xf0\x9f\x99\x8c',moga wujud ingin harap aku sih moga kasih lancar sehat,2
945,2023-01-02 16:27:34,"b'@beajutygirl Obat tidur ayy, aku dulu sempat beli obat tidur, rekomendasi dari shopee, baru sampai rumah obat nya udah di tahan si mama karena gak boleh minum obat tidur gak bagus buat kesehatan kata mama.'",obat tidur ayy aku dulu sempat beli obat tidur rekomendasi shopee baru rumah obat nya udah tahan si mama minum obat tidur bagus buat sehat kata mama,2
946,2023-01-02 16:27:33,"b'Kegiatanku membutuhkan kesehatan fisik &amp; mental, kewarasan pikiran &amp; hati. Jadi kalo ada org/hubungan yg menghambat itu semua, I choose myself. My own pride. My own self-respect, my own well-being.'",giat butuh sehat fisik mental waras pikir hati jadi kalo hambat semua i choose myself my own pride my own my own,2
947,2023-01-02 16:26:36,"b'@bedazzlingyou done yup, thanks for giveaway nya. semoga dilancarkan terus rezekinya, selalu diberikan kesehatan and be happy ya. wish me luck \xe2\x9d\xa4\xef\xb8\x8f'",done yup thanks for giveaway nya moga lancar terus rezeki selalu beri sehat and be happy wish me luck,1
948,2023-01-02 16:26:29,b'@ohmybeautybank Gtw kk yg paling penting invest kesehatan mental siiih',gtw kk paling penting invest sehat mental siih,2
949,2023-01-02 16:26:13,b'Doa ku semoga kamu di kasih kesehatan dan rezeki yg mengalir . Km wanita hebat @indomisotobanja LVY \xe2\x9d\xa4',doa ku moga kamu kasih sehat rezeki alir km wanita hebat lvy,2
950,2023-01-02 16:26:10,b'Jual Alat Kesehatan  Gendereh #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat gendereh,0
951,2023-01-02 16:25:32,"b'@diethingy Nutrisurvey, dulu buat tugas gizi kesehatan'",nutrisurvey dulu buat tugas gizi sehat,2
952,2023-01-02 16:25:24,b'RT @pinterpandai_id: #TIPS #KESEHATAN\nBiji apokat (alpukat) dapat digunakan untuk mengobati sakit gigi &amp; kencing manis\nCara &amp; info: https:/\xe2\x80\xa6',apokat guna obat sakit gigi kencing,1
953,2023-01-02 16:25:05,"b'RT @bangchanlaptops: Changlix onetweet \n// nenen, rp, \xf0\x9f\x94\x9e\n\nHarusnya ayah feli ngerti kalo buna binnie itu cuma mau jaga kesehatan ayah\n\nchang\xe2\x80\xa6'",changlix onetweet nenen rp ayah feli ngerti kalo buna binnie cuma mau jaga sehat,1
954,2023-01-02 16:24:29,b'@Askrlfess Sebenernya sanggup2 aja tp msh mikirin kesehatan lambung wkwk',sebenernya sanggup2 aja tp msh mikirin sehat lambung wkwk,1
955,2023-01-02 16:24:12,"b'RT @afrdmlna_: demi menjaga kesehatan mental, kamu boleh kok left grup, block, hide, unfriend someone in sosmed, or keep your distance from\xe2\x80\xa6'",jaga sehat mental kamu kok left grup block hide unfriend someone in sosmed or keep your distance,2
956,2023-01-02 16:23:44,b'@Tatum_alattas Alhamdulillah msh ada pngusaha yg brfikir bkn hanya profit semata....trimakasih pa yusuf hamka ...semoga selalu dilindungi dan diberikan kesehatan yg baik oleh alloh ...aamiin',alhamdulillah msh pngusaha brfikir profit pa yusuf hamka moga selalu lindung beri sehat baik alloh aamiin,2
957,2023-01-02 16:23:43,"b'RT @news_pantau: Luarbiasa tenan semangatx, kelompok lansia di kecamatan Tandes, semoga diberikan kesehatan dan panjang umur berkah,, aamii\xe2\x80\xa6'",luarbiasa tenan semangatx kelompok lansia camat tandes moga beri sehat panjang umur berkah,2
958,2023-01-02 16:23:39,"b'Luarbiasa tenan semangatx, kelompok lansia di kecamatan Tandes, semoga diberikan kesehatan dan panjang umur berkah,, aamiin \xf0\x9f\xa4\xb2\xf0\x9f\xa4\xb2'",luarbiasa tenan semangatx kelompok lansia camat tandes moga beri sehat panjang umur berkah aamiin,2
959,2023-01-02 16:23:07,"b'@ilulluli jan lupa istirahat, kesehatan harus tetap nomor 1'",jan lupa istirahat sehat tetap nomor,2
960,2023-01-02 16:23:02,b'Pengumuman Hasil Seleksi Calon PPPK Jabatan Fungsional Tenaga Kesehatan Tahun 2022 di Lingkungan Pemerintah Kabupaten Tapanuli Utara\n\nunduh https://t.co/3qrNFjJ2Lx\n\nHoras. https://t.co/z6foGsCumf',umum hasil seleksi calon ppk jabat fungsional tenaga sehat tahun lingkung perintah kabupaten tapanuli,2
961,2023-01-02 16:22:07,"b'@Atuysantuys @seoulmerch_id done, terima kasih kak udah mau ngadain giveaway ini! semoga rezekinya lancar terus, diberi kesehatan juga kebahagiaan selalu dan semoga kehidupan kakak buat kedepannya menjadi lebih berkah lagi serta dijauhkan dari segala marabahaya dan selalu dalam lindungan Tuhan aamiin https://t.co/xZDzk7LaAI'",done terima kasih kak udah mau ngadain giveaway moga rezeki lancar terus beri sehat bahagia selalu moga hidup kakak buat depan jadi lebih berkah jauh segala marabahaya selalu lindung tuhan aamiin,1
962,2023-01-02 16:22:02,"b'RT @BKIPM_P_Raya: Selamat datang 2023,\nbersyukur masih diberi kesehatan, masih mampu beraktivitas\xf0\x9f\xa5\xb0\n#KKPThrive SKIPM Palangka Raya @BKIPM_Sa\xe2\x80\xa6'",selamat datang beri sehat mampu skipm palangka raya,2
963,2023-01-02 16:21:57,"b'Selamat datang 2023,\nbersyukur masih diberi kesehatan, masih mampu beraktivitas\xf0\x9f\xa5\xb0\n#KKPThrive SKIPM Palangka Raya @BKIPM_Sampit pengecekkan ulang MP Dokel ; Betutu 225 ek 15 koli, Botia 11.900 ek 13 koli, Udang Galah 100 kg 4 koli, Peang 300 ekor \n@bkipm_kkp @kkpgoid @miharjo3479 https://t.co/5LLFB7fj39'",selamat datang beri sehat mampu skipm palangka raya ecek ulang mp dokel betutu ek koli botia ek koli udang galah kg koli peang ekor,2
964,2023-01-02 16:21:45,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Binong#GrosirAlatKesehatanTerlengkapBinong https://t.co/ncPavosH2Y'",grosir alat sehat lengkap,0
965,2023-01-02 16:21:23,b'selalu jaga kesehatan cifey fellychibi. Jgn lupa kibarin senyumnya. Tetap semangat jalanin harimu. Have a nice day :)',selalu jaga sehat cifey fellychibi jgn lupa kibarin senyum tetap semangat jalanin hari have a nice day,2
966,2023-01-02 16:21:22,"b'@tanyarlfes Improve diri sendiri, dari sisi agama / spiritual, karir, keuangan, kesehatan. Mending fokus di diri sendiri dulu nder daripada pacaran karena wasting time'",improve diri sendiri sisi agama spiritual karir uang sehat mending fokus diri sendiri dulu nder pacar wasting time,2
967,2023-01-02 16:21:17,"b'@tanyakanrl ya Allah lucu bgt, mamah ini bikin akun facebook bukan mau periksa kesehatan di puskesmas\xf0\x9f\x98\xad'",allah lucu bgt mamah bikin akun facebook bukan mau periksa sehat,2
968,2023-01-02 16:20:57,"b'@subschfess Kalau aku pribadi banyakin berdoa nder minta sama Tuhan dalam ketenangan hati, kesehatan luar maupun dalam. Dan selalu berlindung dibalik kalimat ""habis ini pasti hari baik""'",kalau aku pribadi banyakin doa nder minta sama tuhan tenang hati sehat luar maupun selalu lindung balik kalimat habis hari baik,2
969,2023-01-02 16:20:48,"b'@sooshiart huhuuu iya giliran kesehatan artisnya perusahaan g berani maksa nge cek :"") giliran urusan lain2 artisnya dipaksa ini itu \xf0\x9f\x98\x95'",huhuu iya gilir sehat artis usaha g berani maksa nge cek gilir urus lain2 artis paksa,2
970,2023-01-02 16:20:36,"b'Have fun liburannya, jaga kesehatan \xf0\x9f\xa4\x8d https://t.co/K4Xm91sI2q'",have fun libur jaga sehat,2
971,2023-01-02 16:20:33,b'Jual Alat Kesehatan  Citaleus #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat citaleus,1
972,2023-01-02 16:20:18,"b'@rocseate jangan kemaleman tidurnya ga baik buat kesehatan, abis ini mau tidur'",jangan maleman tidur ga baik buat sehat abis mau tidur,2
973,2023-01-02 16:20:01,"b'@zaquellineer @P_J0NGSE0NG @lvsjaeyoon @Rakhless @jaeyoonspace @heeanqwy @chocopiekedua @ddeonnuchiii @wispylea @vablo_ @navvswork @Iresdescentjake selalu. Jangan suka bolos.\n\nBuat yang masih liburan, selamat menikmati liburan anda. \n\nKalau ada masalah jangan takut buat ketuk dm saya, saya siap mendengarkan segala keluh kesah kalian.  \n\nJaga kesehatan, minum air yang banyak, jaga pola makan (jangan sampe telat  (cont..)'",selalu jangan suka libur selamat nikmat libur masalah jangan takut buat ketuk dm siap dengar segala keluh kesah kalian sehat minum air banyak jaga pola makan sampe telat,2
974,2023-01-02 16:19:36,"b'@ayreswarg jangan sering sering begadangnya ga bagus buat kesehatan, gua abis ini tidur'",jangan sering sering begadang ga bagus buat sehat gua abis tidur,2
975,2023-01-02 16:19:09,"b'Asuransi kesehatan emang paling bener pake BPJS, udah iurannya murah. Nggak pake syarat ribet kyk gini.\nIbarat hari ini selesai diurus besok udah bisa dipake. Di covernya juga hampir 100% https://t.co/AiOkAobY7U'",asuransi sehat emang paling bener pake bpjs udah iur murah pake syarat ribet kyk hari selesai urus besok udah dipake covernya hampir,2
976,2023-01-02 16:18:41,"b'@nna bismillah done all rules, aku mau paket yang A \xf0\x9f\x99\x8b\xf0\x9f\x92\x90, terimakasih sebelumnya buat kakak yang udah ngadain GA ini. semoga rezeki nya lancar selalu, dan diberi kesehatan, aamiin'",bismillah done all rules aku mau paket a terimakasih belum buat kakak udah ngadain ga moga rezeki nya lancar selalu beri sehat aamiin,1
977,2023-01-02 16:17:16,"b'@convomfs happy birthday sender! \xe2\x9c\xa8\xf0\x9f\x8c\xb8 jaga kesehatan dan bahagia selalu, ya\xe2\x9d\xa4\xf0\x9f\x91\x91'",happy birthday jaga sehat bahagia selalu,2
978,2023-01-02 16:17:15,b'@Time_and_Trade saya yakin @PiCoreTeam  punya mental kuat dan penuh keyakinan dengan prinsif yang nyata ..semoga di beri kesehatan semuanya .',yakin punya mental kuat penuh yakin prinsif nyata moga beri sehat semua,2
979,2023-01-02 16:16:39,b'@healthyuser_ @undipmenfess anak kesehatan mungkin',anak sehat mungkin,2
980,2023-01-02 16:16:29,"b'Di China, lonjakan covid. Kita di Indonesia harus berhati-hati loch. Tetap jaga kesehatan, walaupun PPKM dicabut, masyarakat harus tetap sadar dan terus menjaga pola hidup seperti saat masih covid-19 2 tahun lalu https://t.co/m3eJWzgRCC'",china lonjak covid indonesia loch tetap jaga sehat walaupun ppkm cabut masyarakat tetap sadar terus jaga pola hidup tahun lalu,2
981,2023-01-02 16:16:15,"b'@Ndy___ Smoga jdi pribadi yang lebih baik, lbih dewasa, istiqomah dlm ibadah, diberikan rizki yg berkah dn lancar, diberi kesehatan, aamiin\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb'",smoga jdi pribadi lebih baik lbih dewasa istiqomah dlm ibadah beri rizki berkah dn lancar beri sehat,2
982,2023-01-02 16:15:58,"b'""kalo ada yang ngerti kesehatan dikeluarga kan enak, paham obat dll""'",kalo ngerti sehat keluarga enak paham obat,1
983,2023-01-02 16:15:52,b'jangan begang loh ka thataanma gak baik untuk kesehatan',jangan begang loh ka thataanma baik sehat,2
984,2023-01-02 16:15:33,"b'@convomfs Habedee senderrr, wish all the best for youu. Semoga kamu diberi kebahagiaan, goals teecapai, diberi kesehatan. Smoga kedepannya hal2 baik menghampiri mu, happy birthdayyyyy\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3'",habedee senderr wish all the best for youu moga kamu beri bahagia goals teecapai beri sehat smoga depan hal2 baik hampir mu happy,2
985,2023-01-02 16:15:24,"b""@Ge1Te @AriefMaarifII Ya...kita cuma bisa do'akan bang @AriefMaarifII diberikan cukup kesehatan dan waktu luang nya untuk meneruskan kisah ini.\nDimudahkan urusannya di duta.\nAamiin \xf0\x9f\xa4\xb2""",b cuma bang beri cukup sehat waktu luang nya terus kisah urus,2
986,2023-01-02 16:15:23,b'C_MichelleJKT48 Hai Michelle Dapat Salam For FantasticOF48 Jaga Kesehatan ya :D ^^ Arigato #15',hai michelle salam for fantasticof48 jaga sehat arigato,2
987,2023-01-02 16:15:18,b'mendoakan kesehatan teman-temanku yang baru selesai uas dan mbkm tapi harus langsung kkn \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb https://t.co/67FrQkC1DS',doa sehat baru selesai uas mbkm langsung kkn,2
988,2023-01-02 16:15:15,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Wanayasa#GrosirAlatKesehatanTerlengkapWanayasa https://t.co/OOktTe16JM'",grosir alat sehat lengkap,0
989,2023-01-02 16:15:03,b'Jaga kesehatan',jaga sehat,1
990,2023-01-02 16:14:56,b'Jual Alat Kesehatan  Cikurubuk #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat cikurubuk,2
991,2023-01-02 16:14:40,b'@FWBESS Yuk!!! Bahas kesehatan reproduksi juga biaa kok \xf0\x9f\x98\x82\xf0\x9f\x98\x82',bahas sehat reproduksi biaa kok,2
992,2023-01-02 16:14:39,b'@ngobpat smoga aku diberikan kesehatan dan rejeki yang lancar',smoga aku beri sehat rejeki lancar,1
993,2023-01-02 16:14:37,"b'tolong jaga kesehatan mentalnya ya, umur segini emang rawan-rawanya jadi Iphone https://t.co/fBCxc8XnPX'",jaga sehat mental umur gin emang jadi iphone,2
994,2023-01-02 16:14:19,"b'@loganJknox @brigittesidra @kalunasidra Dimakan ya ayahanda, Dewa logan.\n\nMohon berhati hati saat bertugas nanti, dan Mohon Jaga kesehatan serta istirahat yang cukup\xf0\x9f\x99\x8f\xe2\x98\xba\xef\xb8\x8f\n\nSang ELTAR selalu memberkati Dewa Logan dan Ayahanda\xe2\x98\xba\xef\xb8\x8f\n\nBaik Dewa Logan, next time akan kuberikan sup \xe2\x98\xba\xef\xb8\x8f https://t.co/vKAF4tPVAP'",makan ayahanda dewa hati hati tugas mohon jaga sehat istirahat eltar selalu kati dewa log dewa log next time beri sup,2
995,2023-01-02 16:13:58,b'@ferdiriva Baguuuus banget tapi demi menjaga kesehatan dan kesalamatan paru kalian ada baiknya memakai masker selama proses ini ya. Semoga berkah buat mas nya semua \xf0\x9f\xa5\xb0',baguus banget jaga sehat kesalamatan paru kalian baik pakai masker lama proses moga berkah buat mas nya semua,2
