,datetime,text,cleanTweet,emotion
692,2023-01-03 09:43:11,"b'puncak komedi diawal tahun adalah ngomongin masalah pendidikan dream seolah paling tau, paling ngerti wkwkwkwkwkwkwk. tahun baru akhlak baru \xe2\x98\x9d\xf0\x9f\x8f\xbb'",puncak komedi awal tahun ngomongin masalah didik dream paling tau paling ngerti wkwkwkwkwkwkwk tahun baru akhlak baru,2
693,2023-01-03 09:42:51,b'@Iam_hassan10 Hua?? Komedi \xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1',hua komedi,2
694,2023-01-03 09:41:27,b'@ahengjaktim genrenya apa ya kl stan wayv tuh komedi bukan? \xf0\x9f\x98\x94',genre apa kl stan wayv tuh komedi bukan,2
695,2023-01-03 09:41:16,"b'Ada yang punya meme yang ""berada di puncak komedi "" Nggak??'",punya meme ada puncak komedi,2
696,2023-01-03 09:37:51,"b'Makanya aku ngerasa ga pantes aja menyandang gelar S.Kom, mungkin singkatan nya bukan sarjana komputer tapi lebih ke sarjana komedi \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3.'",makanya aku ngerasa ga pantes aja sandang gelar mungkin singkat nya bukan sarjana komputer lebih sarjana komedi,2
697,2023-01-03 09:35:13,b'Midsommar tapi komedi ahahahaa https://t.co/McAqdSCyBv',midsommar komedi ahahahaa,1
698,2023-01-03 09:33:57,"b'@beruangmuda_ @ttmymoodb komedi kok diseriusin kan komedian buka  penyanyi ini kan lagi ngelawak \xf0\x9f\xa4\xa3, pasti yg hujat fans ncet sama zetsu putih wkwk'",komedi kok diseriusin komedian buka nyanyi ngelawak hujat fans ncet sama zetsu putih wkwk,2
699,2023-01-03 09:31:32,b'bener bener komedi awal tahun',bener bener komedi awal tahun,2
700,2023-01-03 09:30:34,"b'RT @MachanKertas: Genre hidup gue emang komedi-romansa, gue komedinya, orang di sekitar gue romansanya.'",genre hidup gue emang gue komedi orang gue romansa,2
701,2023-01-03 09:29:43,b'KOMEDI BGT NGERANK LESLEY LUPA GANTI SPELL FLAMESHOT ABIS DR MAYHEM TTP EMPEPE AKWOSKWOWOSKWOW https://t.co/sF5IJLym43',komedi bgt ngerank lesley lupa ganti spell flameshot abis mayhem ttp empepe akwoskwowoskwow,1
702,2023-01-03 09:29:04,b'RT @s3baperinkamu: puncak komedi adalah berharap percintaan mulus padahal brokenhome.',puncak komedi harap cinta mulus padahal brokenhome,1
703,2023-01-03 09:27:53,"b'Gua pikir kisah cinta Hadley paling komedi, taunya ada lagi.'",gua pikir kisah cinta hadley paling komedi tau,2
704,2023-01-03 09:27:43,b'Nasib kodai di 2023 sungguh komedi \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc',nasib koda sungguh komedi,2
705,2023-01-03 09:27:03,"b'Komedi banget idup, bikin ketawa mulu \xf0\x9f\x98\xad\xf0\x9f\xa4\xa3 yaampun apa gegara banyak nonton komeng ya'",komedi banget idup bikin ketawa mulu yaampun apa gegara banyak nonton komeng,2
706,2023-01-03 09:26:55,"b'udah ngajuin pengunduran diri malah disuruh pegang 2 proposal, puncak komedi\xf0\x9f\x98\x81\xe2\x9c\x8c\xf0\x9f\x8f\xbb'",udah ngajuin undur diri malah suruh pegang proposal puncak,1
707,2023-01-03 09:26:29,b'@alyakbar__ @MamatAlkatiri Puncak komedi',puncak komedi,1
708,2023-01-03 09:26:22,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#komedi #artidn #komikindonesia #dagelan\n\nhttps://t.co/m4fhkLwwNU https://t.co/QLON8dQc7G',komik luar biasa dapat perhati,2
709,2023-01-03 09:23:06,b'@andikamalreza Komedi awal tahun wkwk',komedi awal tahun wkwk,1
710,2023-01-03 09:22:47,b'@meeaningg WKWKWKWKWKKWKWKWKWKWKWKKWKWKWKW BERGENRE KOMEDI',wkwkwkwkwkkwkwkwkwkwkwkkwkwkwkw genre komedi,1
711,2023-01-03 09:18:32,b'duh kalo dia ketemu twt gue ini mati ajalah sumpah. giddy up we gonna climb the holy puncak komedi \xf0\x9f\x90\x92',duh kalo ketemu twt gue mati aja sumpah giddy up we gonna climb the holy puncak komedi,2
712,2023-01-03 09:17:47,"b'@kdrama_menfess Seruu, ada diselipin komedi jugaa'",seruu diselipin komedi jugaa,1
713,2023-01-03 09:15:08,b'Konsepnya serem tapi komedi juga \xf0\x9f\x98\xad https://t.co/AodXD6vI8z',konsep rem komedi,2
714,2023-01-03 09:13:12,"b'@istrinyascoups makanya gue kesel bgt klo ada yg ngehate dia cuma gara2 nonton gose, kek ya Allahhh emang dia konsepnya begituu jail, banyak ide, licik biar kagak boring itu acaraa biar komedi idup lu biar seneng nontonnya, bukan malah kesell plss atuh lah itu cuma varshowww'",makanya gue kesel bgt klo ngehate cuma gara2 nonton gose kek allahh emang konsep begituu jail banyak ide licik biar kagak boring acaraa biar komedi idup lu biar neng nontonnya bukan malah kesell plss atuh lah cuma varshoww,2
715,2023-01-03 09:12:17,b'@baemonshooter Wkwk komedi',wkwk komedi,1
716,2023-01-03 09:12:09,b'tiwas pose warsha tetep wae mburine blur\n\npuncak komedi',tiwas pose warsha tetep wae mburine komedi,2
717,2023-01-03 09:09:23,"b'Ngeri-ngeri Sedap\n8.5/10\n\nezzed bgt film Indonesia 2022 bagusbaguss! Ini aku kira bakal komedi gitu ternyata sangat menyentuh, agak kurang sreg sm beberapa scene tp overall story nya bagus banget\xf0\x9f\x98\xad nangis kacau sih! tipe film yang bisa gw tonton bareng ibu! https://t.co/igV7rutI7t'",bgt film indonesia aku kira bakal komedi gitu nyata sangat sentuh kurang sreg sm beberapa scene tp overall story nya bagus nang kacau tipe film gw tonton bareng,2
718,2023-01-03 09:04:51,"b'@marvin_widjaya Bagi duit jajan juga dong ko, masa jalan makan komedi doang'",duit jajan dong ko masa jalan makan komedi doang,2
719,2023-01-03 09:04:00,b'@moviemenfes Komedi dr mana anjerrr',komedi mana anjerr,1
720,2023-01-03 09:01:17,b'Jalan cerita Dewa Yang Jatuh Cinta Dengan Primadona Sekolah membawa perasaan naik turun. Komik yang memukau dan penuh kejutan!\n \n#komedi #komikindonesia #komik #komikislam\n\nhttps://t.co/9vjUpZKPZ3 https://t.co/jy56d8GbeU',jalan cerita dewa jatuh cinta primadona sekolah bawa asa naik turun komik pukau penuh,2
721,2023-01-03 09:00:06,b'dari ngambek pas tau masuk youtube langsung seneng\xf0\x9f\x98\x82  \n\nhttps://t.co/sSBMCqSH9v',ngambek pas tau masuk youtube langsung,2
722,2023-01-03 08:58:10,"b'Yang bersangkutan udah gua info soal layanan-layanan konseling (ada di google juga) dan udah izin untuk share ini dengan menjaga info pribadinya.\n\nSemoga komedi bisa menjadi penolong dalam hal apa pun, bagi siapa pun. \n\n@rndy11 udah ya kita gini aja udah cukup https://t.co/btTMsUFa37'",sangkut udah gua info soal konseling google udah izin share jaga info komedi jadi tolong apa siapa udah gin aja udah cukup,1
723,2023-01-03 08:57:12,b'Bruhhh puncak komedi banget',bruhh puncak komedi banget,2
724,2023-01-03 08:52:57,"b'orang kok lucu terus.\norang kok bercanda terus\nkomedi teruss.\nngapain si kita begini begini.\nseada adanya nyooo.\nsaya cape enzihh.\nberakit rakit ke hulu, berenang renang...ketemu dian.\nmanjahhh.\n..... mania? mantappp\nsejak kapan ji? sejakarta tau sih.\ntrio kurnia? kur kur kur.\n-'",orang kok lucu kok canda si begini ada cape rakit hulu renang mania kapan ji sejakarta tau kurnia kur kur,2
725,2023-01-03 08:52:52,b'@titudeNo1 nak galer ini hari hari komedi emang',nak galer hari hari komedi emang,1
726,2023-01-03 08:47:52,"b'@sherlockmine @convomfs tapi gapapa kak tragedi dijadiin komedi, agar tida terlalu sad \xf0\x9f\xa5\xb9'",gapapa kak tragedi dijadiin komedi tida terlalu sad,2
727,2023-01-03 08:47:19,"b'@ceptaaa Kalo panggung komedi, itu standup'",kalo panggung komedi standup,2
728,2023-01-03 08:46:54,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#komikon #komikislam #komedi #komiklokal\n\nhttps://t.co/u18Ig2MJmQ https://t.co/uwmjsAHgsD',komik luar biasa dapat perhati,2
729,2023-01-03 08:45:35,b'@sumetturte lagian puncak komedi\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',lagi puncak,1
730,2023-01-03 08:43:36,"b'RT @LeeSunFlo3to7: @moviemenfes Gw abis nonton trs nyari di gugel tentang film nya, Horor komedi ceunah genrenya , IH SETAN GW G MENEMUKAN\xe2\x80\xa6'",gw abis nonton trs nyari gugel film nya horor komedi ceunah genre ih setan gw g,2
731,2023-01-03 08:43:18,b'Puncak komedi https://t.co/4LQE2sCVF6',puncak komedi,1
732,2023-01-03 08:42:45,b'Komedi DPU\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd i mean i knew i did bad with that test tho jadi yauds mari kita belajar selama liburan ini https://t.co/i6uMftSKfj',komedi i mean i knew i did bad with that test tho jadi yauds ajar lama libur,2
733,2023-01-03 08:42:32,b'Wah masih beredar akwkawokwawk komedi https://t.co/HTOYhxarlW',wah edar akwkawokwawk komedi,2
734,2023-01-03 08:37:58,b'@moviemenfes erotis nder. tdk ada scene komedi samsek:)',erotis nder scene komedi,2
735,2023-01-03 08:37:20,b'Anime ini sangat layak untuk dibaca! Ayo periksa!\n \n#komikstrip #komiklokal #komikon #komedi\n\nhttps://t.co/j3vFP2pg9G https://t.co/shwXsMa1oE',anime sangat layak ayo,2
736,2023-01-03 08:36:14,b'@demitidamanmu @ahimloew Tolong disegerakan.. liverpool tayang di tv bukan utk komedi',segera liverpool tayang tv bukan utk komedi,2
737,2023-01-03 08:35:23,b'Aku suka gaya gambar Phoenix Sang Kekacauan! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#komikon #comic #Komikus #komedi\n\nhttps://t.co/Uk6qto8SZ0 https://t.co/ZrcoBrSqA6',aku suka gaya gambar phoenix sang bagus desain karakter pantas,2
738,2023-01-03 08:34:35,b'Patut gunakan mesej suruh awasi Covid dan jaga SOP dengan kemunculan dua varian baru.\n\nTapi dah Menteri KOMEDI memang bengap guna duit rakyat sebarkan propaganda. \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n\nPrioriti ke laut. https://t.co/rSloNE6s1i',patut guna mesej suruh awas covid jaga sop muncul varian dah menteri komedi memang bengap duit rakyat sebar propaganda laut,2
739,2023-01-03 08:32:50,"b'@otiemuros boleh kok, hidup aku sering di puncak komedi emang enaknya diketawain aja! \xf0\x9f\x98\xad'",kok hidup aku sering puncak komedi emang enak diketawain,2
740,2023-01-03 08:32:48,b'komedi bgt dah hidup \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',komedi bgt dah hidup,2
741,2023-01-03 08:31:37,b'Puncak komedi keyboard pakai selfie. https://t.co/gmL4rUdE29',puncak komedi keyboard pakai selfie,2
742,2023-01-03 08:29:14,b'@vay_ki_vay Komedi ya',komedi,1
743,2023-01-03 08:28:28,b'RT @prettycuya: 67. emang dunia itu ajangnya puncak komedi https://t.co/aVYSE5EGqZ',emang dunia ajang puncak komedi,2
744,2023-01-03 08:26:47,b'Gue bagian ketawa aja sih ngeliat orang2 gblk percaya sama 1 ss an tpi malas mencari tau?! inikah yg disebut komedi awal tahun \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',gue bagi ketawa aja sih ngeliat orang2 gblk percaya sama ss an tpi malas cari ini sebut komedi awal tahun,2
745,2023-01-03 08:26:26,b'@pambazukotz @AnethStanley @CatherineRuge @John_Pambalu @lifeofmshaba @MariaSTsehai @mdudechadematz @PatrickJAssenga @sibosiso @Twaha_Mwaipaya @Cyancuty This time wanahabari wanaotakiwa\nNi.1.Machawa\n...2.Walamba viatu \n..3.Wachumia matumbo\n...4.wazee wa komedi\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\xa4\x94\xf0\x9f\x9a\xae\xf0\x9f\x9a\xae',this time wanahabari viatu wa,1
746,2023-01-03 08:26:25,b'Iblis X Mailakat Tidak Bisa Akur! benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#komik #komedi #dagelan #manhwa\n\nhttps://t.co/NzXr3VTNpx https://t.co/YIISht76aP',iblis x mailakat komik terus,2
747,2023-01-03 08:24:52,"b'gimana ya pembicaraan kaya gini emang yg pemahaman cocok yg stan dari grub SM doang, klo udah dibawa keluar pembahasan lain lgi mana dikomenan tweet si Monica pada percaya semua lgi tolol\xf0\x9f\xa4\xa3\xf0\x9f\x92\x80 ada emak2 yg komen huft komedi awal tahun https://t.co/BsuHrzyVLI'",gimana bicara kaya gin emang paham cocok stan grub sm doang klo udah bawa keluar bahas lgi mana dikomenan tweet si monica percaya semua lgi emak2 komen huft komedi awal tahun,2
748,2023-01-03 08:24:18,b'Anime ini sangat layak untuk dibaca! Ayo periksa!\n \n#artidn #komedi #manhua #komiket\n\nhttps://t.co/HuLKTI2TU0',anime sangat layak ayo,2
749,2023-01-03 08:24:15,b'Awokwwkk puncak komedi https://t.co/8q2q7buq3V',awokwwkk puncak komedi,2
750,2023-01-03 08:19:38,"b'@kdrama_menfess Seerruuu baaannggeett, ceritanya ringan, ga terlalu dibikin banyak mikir, akting nya top\xf0\x9f\x91\x8d komedi nya ga ketinggalan\xf0\x9f\x98\x82'",seerruu baannggeett cerita ringan ga terlalu bikin banyak mikir akting nya komedi nya ga,2
751,2023-01-03 08:18:24,b'@dawonkun Gue tadi cuman bisa menertawakan hidup yg penuh komedi ini',gue tadi cuman tertawa hidup penuh komedi,2
752,2023-01-03 08:14:11,b'@panjinegara29 @idextratime Komedi awal tahun',komedi awal tahun,2
753,2023-01-03 08:14:02,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#indiecomics #komikharian #komiker #komedi\n\nhttps://t.co/zZjF2Wzh5z https://t.co/IYYrvN8ahm',manhwa luar aku selalu,1
754,2023-01-03 08:13:53,b'Tak sangka ada bakat jadi ahli komedi \xf0\x9f\x98\x82',sangka bakat jadi ahli komedi,1
755,2023-01-03 08:11:26,b'@undipmenfess Jemputin cewe lain si wkwk komedi',jemputin cewe si wkwk komedi,1
756,2023-01-03 08:10:39,b'AHY komedi politik masa kini https://t.co/lX2kZt48fE #AHYpolitikusGagal',ahy komedi politik masa kini,1
757,2023-01-03 08:10:37,b'@dewe sebuah komedi',buah komedi,2
758,2023-01-03 08:08:06,b'Yak komedi pertama di 2023',yak komedi pertama,1
759,2023-01-03 08:07:26,b'aoakwowkwkwkw ni komedi bgt',aoakwowkwkwkw ni komedi bgt,1
760,2023-01-03 08:07:25,b'Komedi banget memang hari ini. Padahal yg salah satu dua org tp yg dimisuh-misuh hampir semuanya',komedi banget memang hari padahal salah satu org tp hampir semua,2
761,2023-01-03 08:01:42,b'Aku sudah membaca manga ini berkali-kali! Kamu harus mengeceknya juga!\n \n#komikinajah #komikstrip #komedi #komikon\n\nhttps://t.co/G1qtEew8yx',aku baca manga kamu ecek,2
762,2023-01-03 08:01:33,b'@Esinsln11 @emellll05 Trajik komedi #AdilZam\xc4\xb0nsancaYasam',trajik komedi,0
763,2023-01-03 07:58:08,b'@nyoiminyan Sendernya suka komedi deh..',sender suka komedi deh,1
764,2023-01-03 07:56:15,b'udh gak sanggup dgn komedi kehidupan',udh sanggup komedi hidup,2
765,2023-01-03 07:50:40,b'Nona Mudaku Seorang Pengangguran benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#komikindo #manhwa #komedi #Komikus\n\nhttps://t.co/ZYN4m3wwM8 https://t.co/pSIjnsAf5E',nona muda orang anggur komik terus,2
766,2023-01-03 07:49:51,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#manhwa #comic #komedi #komikislam\n\nhttps://t.co/N3NumOIE0X https://t.co/gay7n3aM36',komik luar biasa dapat perhati,2
767,2023-01-03 07:49:22,b'@SE_LynJKT48 komedi nya',komedi nya,0
768,2023-01-03 07:47:51,"b'Anj, bener2 se komedi itu hidup gue ternyata. Masih bbrp hari after new year loh, masa si'",anj bener2 se komedi hidup gue nyata bbrp hari after new year loh masa si,2
769,2023-01-03 07:47:09,"b'6 Film Rekomendasi Korea Tahun 2023, Tayang Bulan Januari dari Berbagai Genre https://t.co/0Jaor3CBlI'",film rekomendasi korea tahun tayang bulan januari bagai genre,2
770,2023-01-03 07:43:57,b'Hiduplu genre nya komedi juga nggak ?',hiduplu genre nya komedi,1
771,2023-01-03 07:43:38,b'@nzoura_ Komedi di awal tahun 2023',komedi awal tahun,2
772,2023-01-03 07:41:59,"b'RT @Jjnbllh: ttp tnang ini cuma puncak komedi, slebihnya ttp haha hihi.'",ttp tnang cuma puncak komedi slebihnya ttp haha hihi,2
773,2023-01-03 07:40:43,b'@XUANHJlN Mau gimana lagi ye kerjaan tiap hari naik turun di puncak komedi',mau gimana ye kerja tiap hari naik turun puncak komedi,2
774,2023-01-03 07:40:23,b'@pajihoon00 @treasuremenfess Horror komedi gitu lah lucu pokoknya\xf0\x9f\x98\xad\xf0\x9f\x98\xad',horror komedi gitu lah lucu,2
775,2023-01-03 07:38:36,"b'@TogaHQ Ada lg bang yang paling ngeri dr twitter tuh, saat kau bermasalah yg bakal di spill bukan cm aib\xc2\xb2 masa lalumu, Tapi yg paling parah bentuk fisik kau.\nGendut atau ceking bakal jd bahan komedi bagi netijen, Body shaming tuh enteng banget kayanya bagi warga twitter ini, Ngeri'",lg bang paling ngeri twitter tuh kau masalah bakal spill bukan cm masa lalu paling parah bentuk fisik ceking bakal jd bahan komedi netijen body shaming tuh enteng banget kaya warga twitter ngeri,2
776,2023-01-03 07:36:21,"b'RT @CeletukWarga: Pangan bergizi terjangkau &amp; kemitraan petani dg konsumen buat petani sejahtera, kontrol atas operasional bisnis, industri\xe2\x80\xa6'",pangan gizi jangkau mitra tani konsumen buat tani sejahtera kontrol atas operasional bisnis,2
777,2023-01-03 07:36:12,"b'Konten komedi bule2 seru bgt dan ga lama, cuma 15 detik tp bkin ngakak. Bahkan ada yg dibawah 10 detik wkwk'",konten komedi bule2 seru bgt ga lama cuma detik tp bkin ngakak bahkan bawah detik wkwk,2
778,2023-01-03 07:34:26,"b'dia yang meminta untuk tidak pergi , tapi nyata nya dia yang pergi. Puncak komedi seperti apa ini HAHAHA'",minta pergi nyata nya pergi puncak komedi apa hahaha,2
779,2023-01-03 07:33:20,"b'Industri komedi sepertinya bener bener pulih. \n\nKalo semua komedian favorit ku tonton, kayaknya weekend ku penuh terus sampe tos tosan ama yesus di teater.'",industri komedi seperti bener bener pulih semua komedian favorit ku tonton kayak weekend ku penuh terus sampe tos tosan ama yesus teater,2
780,2023-01-03 07:28:11,"b'@izumijjang Hidup aruna udah banyak komedi, kalo sama rinne makin banyak https://t.co/8BfbJKhxT2'",hidup aruna udah banyak komedi kalo sama rinne makin banyak,2
781,2023-01-03 07:28:07,"b'RT @mito_is_real: @KhhFess dia kan waktu cilik jadi minority di wollongong, karena dia wajahnya asia timur akhirnya temennya nanya \xe2\x80\x9ckamu so\xe2\x80\xa6'",waktu cilik jadi minority wollongong wajah asia timur akhir temennya nanya,2
782,2023-01-03 07:27:33,b'komedi sih https://t.co/iRNAFtgVGn',komedi sih,1
783,2023-01-03 07:27:28,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#komiklokalindonesia #artidn #komedi #Bahasaindonesia\n\nhttps://t.co/CDjVbUDZfF https://t.co/ApAQMzLO5G',percaya kamu candu cerita,1
784,2023-01-03 07:27:14,"b'@buwyer diputerin aja biar jadi komedi putar, seru'",diputerin aja biar jadi komedi putar seru,1
785,2023-01-03 07:26:11,"b'Gue nonton film ini masih enjoy, karena biasanya emang nonton film romantis/komedi-romantis. Kalo kelen yg ga biasa mungkin ngerasa bosen. Soalnya ini emang tipikal film romantis yg gitu doang, nothing special. Tapi kalo mau liat aspek lain nih film tuh masih tergolong oke \xf0\x9f\x91\x8c'",gue nonton film enjoy biasa emang nonton film kalo kelen ga biasa mungkin ngerasa bosen soal emang tipikal film romantis gitu doang nothing special kalo mau liat aspek nih film tuh golong oke,2
786,2023-01-03 07:26:11,"b'Ini film komedi-romantis, kalo liat genrenya di Disney+ Hotstar. Hmm kocak si, tapi tuh bukan karena bertebaran banyolan atau tingkah konyol ya, lebih ke karena keadaan ruwetnya. Jadi ini bukan kocak yang beneran kocak, alias genre komedi nggak ada jatohnya romantis doang \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'",film kalo liat genre hotstar hmm kocak si tuh bukan tebar banyol tingkah konyol lebih ada ruwet jadi bukan kocak beneran kocak alias genre komedi jatohnya romantis doang,2
787,2023-01-03 07:24:43,b'Komedi dunia',komedi dunia,2
788,2023-01-03 07:24:30,b'@lazyhoneybee_ gpp hidupnya aruna banyak komedi ntar \xf0\x9f\x98\xb3\xf0\x9f\x98\xb3\xf0\x9f\xa4\xb2\xf0\x9f\xa4\xb2',gpp hidup aruna banyak komedi ntar,2
789,2023-01-03 07:24:23,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#komiket #komikindonesia #komikon #komedi\n\nhttps://t.co/LpzqNyimgz https://t.co/R8qxkCHoyc',aku sabar tunggu apa jadi klik taut bawah gabung,2
790,2023-01-03 07:21:52,"b'Malam tadi menonton komedi dari Brazil dan depa sebut \xe2\x80\x98igreja\xe2\x80\x99 untuk merujuk gereja kristian. Pengaruh Portugis tak banyak, tapi masih ada impak dalam Bahasa Melayu yang dipakai di Malaysia. https://t.co/9eOq1FzT3R'",malam tadi tonton komedi brazil depa sebut rujuk gereja kristian pengaruh portugis banyak impak bahasa melayu pakai malaysia,2
791,2023-01-03 07:20:04,b'Ini sebenernya mvs erotis atau komedi sih? \xf0\x9f\x98\xad https://t.co/dqpeMZhW9Y',sebenernya mvs erotis komedi sih,1
792,2023-01-03 07:19:24,"b'Nyari duit sampe stress, dapet duit untuk ngilangin stress. Tragedi tapi komedi. Haha'",nyari duit sampe stress dapet duit ngilangin stress tragedi komedi haha,2
